department,salary,avg_month_hours,experience,projects,promotion,work_accident,satisfaction,evaluation,left
IT,medium,157,3,3,0,0,0.49,0.57,0
product_mng,medium,247,2,3,0,0,0.95,0.75,0
product_mng,medium,244,2,5,0,0,0.85,1.0,0
product_mng,high,152,5,4,0,0,0.24,0.39,0
product_mng,low,176,4,5,0,0,0.85,0.99,0
IT,medium,241,2,5,0,0,0.99,0.98,0
RandD,medium,240,2,4,0,0,0.49,0.49,0
RandD,medium,226,3,3,0,0,0.56,0.73,0
RandD,medium,240,4,6,0,0,0.65,0.66,0
RandD,low,253,5,3,0,1,0.62,0.68,0
RandD,low,174,3,4,0,1,0.78,0.68,0
marketing,low,213,2,3,0,0,0.54,0.7,0
sales,low,195,2,4,0,0,0.61,0.77,0
accounting,low,230,4,6,0,0,0.49,0.99,0
support,low,248,6,2,0,1,0.29,0.85,0
technical,low,274,2,4,0,1,0.64,0.79,0
management,low,217,2,4,0,0,0.93,0.94,0
marketing,low,229,6,6,0,0,0.16,0.66,0
marketing,low,173,3,5,0,0,0.68,0.85,0
marketing,low,146,4,2,0,0,0.71,0.8,0
sales,low,151,5,5,0,0,0.62,0.82,0
sales,low,137,3,2,0,1,0.74,0.75,0
sales,low,198,3,3,0,0,0.81,0.5,0
sales,low,190,5,4,0,0,0.2,0.82,0
sales,low,206,3,4,0,0,0.51,0.91,0
sales,low,238,3,4,0,0,0.55,0.99,0
sales,low,193,2,3,0,1,0.45,0.41,0
sales,low,176,3,4,0,0,0.91,0.61,0
sales,low,121,5,6,0,0,0.73,0.59,0
sales,low,145,2,4,0,0,0.98,0.88,0
sales,medium,212,3,4,0,1,0.62,0.65,0
sales,medium,198,4,3,0,0,0.57,0.62,0
sales,medium,189,4,3,0,1,0.99,0.57,0
sales,medium,200,3,2,0,0,0.82,0.68,0
sales,medium,217,5,4,0,0,0.24,0.81,0
sales,medium,245,3,5,0,0,0.84,0.73,0
sales,medium,260,3,3,0,0,0.9,0.55,0
sales,medium,206,5,5,0,0,0.13,0.73,0
sales,medium,249,2,3,0,0,0.6,0.67,0
accounting,medium,154,2,4,0,1,0.72,0.87,0
accounting,medium,147,3,4,0,0,0.68,0.61,0
accounting,medium,148,2,3,0,0,0.51,0.72,0
hr,high,220,2,3,0,0,0.74,0.58,0
hr,low,241,3,3,0,0,0.86,0.73,0
hr,medium,242,3,3,0,0,0.85,0.51,0
hr,medium,156,3,2,0,1,0.63,0.85,0
technical,medium,155,3,3,0,0,0.74,0.87,0
technical,medium,211,3,3,0,0,0.6,0.5,0
technical,low,137,2,4,0,1,0.69,0.82,0
technical,low,269,2,2,0,0,0.56,0.96,0
technical,low,142,3,2,0,0,0.5,0.67,0
technical,low,267,2,5,0,0,0.84,0.5,0
technical,low,134,6,5,0,0,0.93,0.48,0
technical,low,287,4,5,0,0,0.12,0.5,0
technical,low,134,3,4,0,0,0.52,0.58,0
technical,low,185,2,3,0,0,0.6,0.54,0
technical,medium,181,4,3,0,0,0.71,1.0,0
support,medium,169,4,5,0,0,0.21,0.81,0
support,medium,201,6,3,0,0,0.15,0.84,0
support,medium,215,6,2,0,0,0.38,0.55,0
support,medium,222,5,3,0,0,0.27,0.86,0
support,medium,137,2,4,0,0,0.86,0.64,0
support,medium,176,5,6,0,0,0.17,0.52,0
support,medium,257,2,3,0,0,0.66,0.69,0
support,medium,224,4,3,0,0,0.95,0.51,0
support,medium,226,3,5,0,0,0.59,0.92,0
support,medium,196,3,5,0,0,0.49,0.61,0
support,medium,256,4,5,0,0,0.9,0.88,0
technical,medium,153,4,3,0,0,0.98,0.81,0
technical,medium,221,3,4,0,0,0.52,1.0,0
technical,medium,236,3,3,0,0,0.12,0.95,0
management,medium,137,3,5,0,0,0.91,0.67,0
IT,medium,256,2,4,0,0,0.99,0.62,0
IT,medium,161,2,4,0,0,0.49,0.8,0
IT,medium,167,3,4,0,1,0.92,0.51,0
IT,medium,194,2,3,0,0,0.21,0.84,0
IT,medium,231,3,3,0,0,0.89,0.9,0
product_mng,medium,152,2,4,0,1,0.84,0.81,0
product_mng,medium,150,3,3,0,1,0.72,0.68,0
product_mng,medium,207,3,3,0,0,0.57,0.46,0
product_mng,medium,172,3,4,0,0,0.9,0.69,0
IT,high,273,2,2,0,0,0.59,0.75,0
RandD,high,134,3,4,0,0,0.97,0.69,0
RandD,high,109,2,3,0,0,0.56,0.85,0
RandD,high,124,3,4,0,1,0.78,0.59,0
RandD,high,253,4,4,0,0,0.64,0.72,0
RandD,high,224,3,5,0,0,0.58,0.9,0
marketing,high,217,2,3,0,0,0.68,0.58,0
sales,high,148,4,3,0,0,0.82,0.73,0
accounting,high,240,3,5,0,0,0.83,0.78,0
support,high,226,3,2,0,0,0.49,0.49,0
technical,high,176,3,4,0,0,0.57,0.95,0
management,high,248,3,4,0,0,0.66,0.93,0
marketing,low,206,2,2,0,0,0.78,0.6,0
marketing,low,192,3,3,0,1,0.55,0.8,0
marketing,low,140,4,3,0,0,0.98,0.62,0
sales,low,141,3,4,0,0,0.89,0.51,0
sales,low,220,3,3,0,0,0.67,0.83,0
sales,low,140,3,4,0,0,1.0,0.49,0
sales,low,194,2,4,0,1,0.67,0.44,0
sales,low,228,3,2,0,0,0.2,0.98,0
sales,low,238,3,4,0,0,0.71,0.87,0
sales,low,207,3,3,0,0,0.65,0.91,0
sales,low,164,2,4,0,0,0.82,0.82,0
sales,low,224,3,3,0,0,0.48,0.89,0
sales,low,201,3,4,0,0,0.96,0.9,0
sales,low,171,2,3,0,0,0.52,0.63,0
sales,low,131,5,5,0,0,0.24,0.78,0
sales,medium,239,4,6,0,0,0.92,0.95,0
sales,medium,202,3,3,0,1,0.66,0.89,0
sales,medium,137,3,3,0,1,0.93,0.68,0
sales,medium,153,3,4,0,0,0.77,0.59,0
sales,medium,219,4,4,0,1,0.6,0.48,0
sales,medium,194,3,3,0,1,0.78,0.49,0
sales,medium,228,3,4,0,0,0.6,0.53,0
accounting,medium,177,5,4,0,0,0.31,1.0,0
accounting,medium,181,3,3,0,0,0.49,0.68,0
accounting,medium,280,3,4,0,0,0.33,0.95,0
hr,medium,133,2,3,0,0,0.76,0.91,0
hr,medium,237,3,3,0,0,0.65,0.63,0
hr,high,152,3,5,0,0,0.88,0.75,0
hr,high,280,6,5,0,1,0.52,0.92,0
technical,high,253,4,6,0,0,0.48,0.5,0
technical,high,105,4,5,0,0,0.2,0.59,0
technical,high,159,3,3,0,0,0.93,0.84,0
technical,high,257,2,4,0,0,0.55,0.92,0
technical,high,202,4,3,0,0,0.73,0.64,0
technical,high,241,3,3,0,0,0.57,0.56,0
technical,low,267,3,3,0,0,0.63,0.8,0
technical,low,175,6,4,0,0,0.23,0.88,0
technical,low,257,2,3,0,1,0.93,0.53,0
technical,low,240,3,4,0,0,0.78,0.86,0
technical,low,181,3,5,0,1,0.75,0.73,0
support,low,271,3,3,0,0,0.61,0.82,0
support,low,151,3,5,0,0,0.36,0.97,0
support,low,168,3,2,0,0,0.59,0.67,0
support,medium,265,3,4,0,0,0.78,0.63,0
support,medium,204,2,5,0,0,0.93,0.53,0
support,medium,223,3,4,0,0,0.67,0.72,0
support,medium,136,2,4,0,0,0.52,0.63,0
support,medium,184,2,5,0,0,0.69,0.95,0
support,medium,186,4,5,0,1,0.25,0.8,0
support,medium,128,3,3,0,0,0.4,0.43,0
support,medium,211,3,5,0,0,0.98,0.83,0
technical,medium,236,4,4,0,1,0.92,0.89,0
technical,medium,214,2,3,0,0,0.57,0.98,0
technical,medium,274,3,4,0,0,0.81,0.52,0
management,medium,165,3,5,0,1,0.56,0.67,0
IT,medium,235,4,5,0,0,0.86,0.71,0
IT,medium,189,2,4,0,0,0.74,0.9,0
IT,medium,112,5,3,0,0,0.57,0.61,0
IT,medium,163,3,3,0,0,0.9,0.64,0
IT,medium,162,2,3,0,0,0.8,0.57,0
product_mng,medium,149,5,4,0,0,0.22,0.8,0
product_mng,medium,238,2,4,0,0,0.73,0.84,0
product_mng,medium,160,3,3,0,0,0.48,0.47,0
product_mng,medium,263,3,3,0,0,0.52,0.94,0
IT,medium,271,3,4,0,0,0.53,0.71,0
RandD,medium,221,3,4,0,0,0.97,0.48,0
RandD,high,255,2,3,0,1,0.97,0.54,0
RandD,low,170,4,4,0,0,0.54,0.88,0
RandD,medium,190,4,4,0,1,0.99,0.7,0
RandD,medium,216,4,4,0,0,0.79,0.76,0
marketing,medium,249,3,3,0,0,0.71,0.54,0
sales,medium,174,3,3,0,0,0.82,0.76,0
accounting,medium,265,4,4,0,1,0.6,0.7,0
support,medium,206,4,2,0,0,0.17,0.88,0
technical,medium,222,3,4,0,0,0.73,0.6,0
management,medium,152,3,5,0,1,0.69,0.54,0
marketing,medium,221,2,4,0,0,0.86,0.61,0
marketing,medium,239,2,5,0,0,0.67,0.55,0
marketing,low,217,4,6,0,0,0.25,0.96,0
sales,low,164,2,3,0,0,0.65,0.66,0
sales,low,142,3,3,0,0,0.81,0.56,0
sales,low,181,3,4,0,1,0.58,0.53,0
sales,low,207,5,4,0,0,0.14,0.57,0
sales,low,167,3,2,0,0,0.15,0.37,0
sales,low,243,2,3,0,0,0.98,0.51,0
sales,high,231,3,4,0,0,0.91,0.5,0
sales,low,250,3,4,0,1,0.86,0.71,0
sales,high,145,2,3,0,0,0.56,0.63,0
sales,high,190,6,4,0,0,0.58,0.77,0
sales,low,128,2,2,0,0,0.54,0.64,0
sales,low,254,3,5,0,1,0.59,0.99,0
sales,high,145,4,3,0,1,0.92,0.88,0
sales,low,246,3,4,0,0,0.82,0.8,0
sales,medium,246,2,5,0,0,0.86,0.68,0
sales,high,236,3,5,0,0,0.66,0.77,0
sales,medium,234,3,3,0,0,0.85,0.66,0
sales,medium,247,2,3,0,0,0.8,0.6,0
sales,medium,154,3,3,0,0,0.99,0.61,0
accounting,medium,228,5,3,0,0,0.25,0.45,0
accounting,high,209,3,4,0,1,0.93,0.99,0
accounting,medium,173,2,5,0,0,0.5,0.54,0
hr,medium,206,2,4,0,0,0.68,0.71,0
hr,medium,151,2,3,0,1,0.62,0.87,0
hr,high,196,4,4,0,1,0.99,0.54,0
hr,medium,229,2,3,0,1,0.93,0.52,0
technical,high,235,4,3,0,0,0.2,0.75,0
technical,low,200,3,4,0,0,0.58,0.61,0
technical,medium,261,6,4,0,0,0.94,0.76,0
technical,medium,165,3,4,0,0,0.18,0.54,0
technical,medium,165,4,3,0,0,0.18,0.62,0
technical,medium,255,2,5,0,0,0.7,0.74,0
technical,low,185,5,5,0,0,0.93,0.92,0
technical,low,229,3,4,0,1,0.5,0.76,0
technical,low,153,3,3,0,0,0.54,0.71,0
technical,low,238,2,4,0,0,0.74,0.63,0
technical,low,199,2,3,0,0,0.66,0.67,0
support,low,185,2,3,0,1,0.61,0.87,0
support,low,196,6,3,0,1,0.74,0.98,0
support,low,201,4,4,0,0,0.48,0.51,0
support,low,189,2,3,0,1,0.65,0.84,0
support,low,250,5,2,0,0,0.94,0.49,0
support,high,254,2,4,0,0,0.91,0.79,0
support,low,212,3,3,0,1,0.87,0.65,0
support,low,196,5,5,0,1,0.23,0.79,0
support,low,146,3,4,0,0,0.4,0.73,0
support,low,250,3,3,0,0,0.68,0.85,0
support,high,266,2,3,0,1,0.95,0.88,0
technical,low,133,2,4,0,0,0.63,0.96,0
technical,low,181,3,4,0,0,0.47,0.53,0
technical,low,282,6,6,0,1,0.2,0.5,0
management,high,173,2,2,0,1,0.72,0.84,0
IT,low,237,2,5,0,0,0.56,0.57,0
IT,medium,202,2,3,0,0,0.7,0.74,0
IT,high,162,2,3,0,0,0.59,0.82,0
IT,medium,248,3,3,0,0,0.78,0.96,0
IT,high,165,3,3,0,0,0.62,0.64,0
product_mng,medium,216,2,2,0,0,0.71,0.61,0
product_mng,medium,143,6,4,0,0,0.72,0.45,0
product_mng,medium,254,3,3,0,0,0.76,0.77,0
product_mng,medium,186,3,3,0,0,0.83,0.56,0
IT,medium,245,4,4,0,0,0.92,0.99,0
RandD,medium,157,3,3,0,0,0.67,0.77,0
RandD,medium,184,3,3,0,0,0.56,0.45,0
RandD,medium,210,3,4,0,0,0.91,0.63,0
RandD,high,137,2,4,0,1,0.56,0.86,0
RandD,low,145,2,3,0,0,0.72,0.95,0
marketing,medium,181,3,4,0,0,0.56,0.86,0
sales,medium,174,3,3,0,0,0.92,0.56,0
accounting,medium,183,3,5,0,1,0.74,0.88,0
support,medium,171,4,4,0,1,0.88,0.84,0
technical,medium,190,2,2,0,0,0.69,0.72,0
management,medium,142,3,4,0,0,0.87,0.78,0
marketing,medium,198,3,3,0,0,0.98,0.5,0
marketing,medium,185,3,3,0,0,0.9,0.61,0
marketing,medium,171,3,4,0,1,0.49,0.87,0
sales,high,264,3,4,0,0,0.78,0.57,0
sales,low,175,3,3,0,0,0.58,0.98,0
sales,low,210,2,5,0,1,0.91,0.88,0
sales,low,212,3,4,0,0,0.92,0.75,0
sales,high,97,2,4,0,0,0.36,0.66,0
sales,low,214,3,4,0,0,0.55,0.53,0
sales,low,244,3,4,0,0,0.95,0.96,0
sales,low,246,3,3,0,0,0.5,0.67,0
sales,high,115,6,3,0,0,0.42,0.73,0
sales,low,237,5,3,0,0,0.75,0.68,0
sales,low,146,4,4,0,0,0.88,0.7,0
sales,low,159,4,5,0,0,0.53,0.63,0
sales,low,246,3,4,0,0,0.84,0.4,0
sales,low,226,3,3,0,0,0.49,0.93,0
sales,low,261,3,3,0,0,0.71,0.91,0
sales,low,242,2,4,0,0,0.83,0.64,0
sales,medium,177,3,4,0,0,0.88,0.93,0
sales,medium,144,3,4,0,0,0.87,0.53,0
sales,medium,221,5,2,0,0,0.43,0.82,0
accounting,medium,265,3,5,0,0,0.8,0.9,0
accounting,medium,224,4,5,0,1,0.32,0.67,0
accounting,medium,167,4,3,0,0,0.77,0.56,0
hr,medium,245,3,3,0,0,0.97,0.77,0
hr,medium,232,2,4,0,0,0.98,0.63,0
hr,medium,229,2,5,0,0,0.62,0.64,0
hr,medium,128,6,4,0,0,0.53,0.94,0
technical,medium,211,2,3,0,0,0.93,0.49,0
technical,medium,194,2,4,0,0,0.51,0.91,0
technical,high,214,3,4,0,0,0.76,0.76,0
technical,low,216,4,3,0,0,0.69,0.89,0
technical,medium,222,3,4,0,0,0.58,0.6,0
technical,medium,144,4,4,0,0,0.98,0.77,0
technical,medium,287,6,3,0,0,0.58,0.54,0
technical,medium,224,4,4,0,0,0.57,0.97,0
technical,low,157,4,4,0,0,0.84,0.79,0
technical,low,216,6,5,0,0,0.15,0.67,0
technical,low,181,4,5,0,0,0.88,0.72,0
support,low,133,3,3,0,0,0.69,0.99,0
support,low,154,2,5,0,1,0.56,0.84,0
support,low,265,3,3,0,0,0.49,0.58,0
support,low,113,3,4,0,0,0.4,0.45,0
support,low,280,4,3,0,0,0.67,0.36,0
support,low,213,3,3,0,1,0.79,0.5,0
support,low,255,5,5,0,1,0.47,0.44,0
support,low,243,4,3,0,0,0.82,0.54,0
support,low,206,2,3,0,0,0.82,0.87,0
support,low,149,3,5,0,0,0.63,0.57,0
support,low,273,3,2,0,0,0.91,0.53,0
technical,low,226,2,4,0,1,0.89,1.0,0
technical,low,238,2,3,0,0,0.96,0.93,0
technical,low,226,3,2,0,0,0.83,0.72,0
management,low,199,3,3,0,1,0.75,0.92,0
IT,low,202,3,5,0,1,0.75,0.82,0
IT,low,152,4,2,0,1,0.41,0.69,0
IT,low,167,3,3,0,0,0.96,0.94,0
IT,medium,130,3,4,0,0,0.58,0.79,0
IT,medium,229,3,3,0,0,0.74,0.89,0
product_mng,medium,261,3,4,0,1,0.78,0.74,0
product_mng,medium,182,2,3,0,1,0.5,0.72,0
product_mng,medium,198,3,4,0,0,1.0,0.52,0
product_mng,medium,244,3,3,0,0,0.85,0.91,0
IT,medium,275,3,4,0,0,0.82,0.89,0
RandD,medium,245,5,5,0,0,0.19,0.81,0
RandD,medium,147,3,3,0,1,0.9,0.9,0
RandD,medium,275,3,4,0,0,0.59,1.0,0
RandD,medium,167,2,2,0,0,0.53,0.46,0
RandD,medium,149,5,5,0,1,0.57,0.5,0
marketing,high,233,2,4,0,0,0.85,0.99,0
sales,low,167,2,5,0,0,0.64,0.67,0
accounting,medium,159,3,3,0,1,0.57,0.54,0
support,medium,195,4,2,0,0,0.86,0.85,0
technical,medium,229,2,5,0,0,0.6,0.7,0
management,medium,199,5,4,0,0,0.17,0.76,0
marketing,low,174,3,3,0,0,0.54,0.63,0
marketing,low,275,4,5,0,0,0.35,0.78,0
marketing,low,217,4,5,0,0,0.92,0.77,0
sales,low,192,2,4,0,0,0.66,1.0,0
sales,low,195,3,4,0,0,0.83,0.9,0
sales,low,261,4,3,0,0,0.89,0.86,0
sales,low,199,3,4,0,0,0.94,0.61,0
sales,low,160,5,4,0,0,0.24,0.85,0
sales,low,177,4,3,0,0,0.69,0.8,0
sales,low,179,2,3,0,1,0.45,0.46,0
sales,low,161,3,4,0,0,0.78,0.93,0
sales,low,279,5,5,0,0,0.91,0.38,0
sales,low,246,6,4,0,1,0.63,0.65,0
sales,low,199,2,4,0,0,0.71,0.8,0
sales,low,161,3,3,0,0,0.73,0.69,0
sales,low,219,3,5,0,0,0.69,0.52,0
sales,low,162,3,5,0,0,0.52,0.57,0
sales,low,258,3,4,0,0,0.78,0.66,0
sales,low,269,3,3,0,0,0.94,0.69,0
sales,low,201,3,4,0,0,0.55,0.73,0
sales,low,278,3,2,0,1,0.43,0.38,0
sales,medium,147,2,3,0,0,0.77,0.66,0
accounting,medium,247,3,5,0,0,0.59,0.8,0
accounting,medium,191,4,4,0,0,0.65,0.54,0
accounting,medium,280,3,2,0,0,0.82,0.37,0
hr,medium,191,3,2,0,0,0.31,0.72,0
hr,medium,264,2,4,0,0,0.84,0.65,0
hr,medium,236,5,3,0,0,0.15,0.4,0
hr,medium,271,2,4,0,1,0.64,0.52,0
technical,medium,129,5,5,0,0,0.48,0.63,0
technical,medium,249,5,4,0,0,0.82,0.58,0
technical,medium,188,3,3,0,0,0.99,0.54,0
technical,medium,147,3,3,0,1,0.8,0.52,0
technical,high,273,3,3,0,0,0.94,0.92,0
technical,low,237,3,4,0,1,0.94,0.81,0
technical,medium,273,2,3,0,0,0.77,0.79,0
technical,medium,190,3,3,0,0,0.48,0.54,0
technical,medium,226,3,3,0,0,0.62,0.68,0
technical,medium,216,3,4,0,0,0.61,0.9,0
technical,low,205,5,6,0,1,0.27,0.6,0
support,low,208,2,3,0,0,0.89,0.65,0
support,low,266,2,4,0,0,0.58,0.81,0
support,low,249,2,3,0,1,0.64,0.77,0
support,low,134,2,5,0,1,0.73,0.88,0
support,low,189,3,2,0,0,0.74,0.85,0
support,low,143,2,4,0,0,0.75,0.82,0
support,low,173,3,4,0,0,0.78,0.84,0
support,low,248,3,6,0,0,0.18,0.95,0
support,low,186,6,3,0,0,0.8,0.84,0
support,low,191,3,5,0,0,0.89,0.64,0
support,low,227,2,3,0,0,0.84,0.5,0
technical,low,269,5,2,0,0,0.64,0.38,0
technical,low,254,3,3,0,1,0.53,0.82,0
technical,low,180,4,4,0,0,0.15,0.66,0
management,low,144,3,3,0,0,0.66,0.62,0
IT,low,137,3,5,0,1,0.49,0.78,0
IT,low,223,4,3,0,0,0.78,0.72,0
IT,low,286,5,5,0,0,0.39,0.75,0
IT,low,151,3,3,0,0,0.9,0.83,0
IT,low,244,2,5,0,1,0.96,0.74,0
product_mng,medium,216,4,4,0,0,0.63,0.81,0
product_mng,medium,173,3,4,0,0,0.63,0.74,0
product_mng,medium,186,3,3,0,0,0.89,0.81,0
product_mng,medium,205,4,2,0,1,0.93,0.57,0
IT,medium,202,3,4,0,0,0.87,0.59,0
RandD,medium,189,3,3,0,0,0.56,0.53,0
RandD,medium,181,5,4,0,1,0.97,0.55,0
RandD,medium,207,3,3,0,0,0.61,0.51,0
RandD,medium,240,4,4,0,1,0.73,0.46,0
RandD,medium,164,2,2,0,0,0.61,0.69,0
marketing,medium,212,2,4,0,0,0.99,0.71,0
sales,medium,151,2,4,0,0,0.57,0.75,0
accounting,high,197,3,4,0,0,0.74,0.96,0
support,low,265,3,5,0,0,0.86,0.61,0
technical,medium,274,3,4,0,0,0.68,0.72,0
management,medium,201,4,3,0,0,0.66,0.63,0
marketing,medium,250,2,3,0,0,0.86,0.89,0
marketing,medium,165,4,3,0,0,0.85,0.78,0
marketing,low,186,3,5,0,0,0.98,0.53,0
sales,low,273,4,5,0,1,0.14,0.73,0
sales,low,162,6,5,0,0,0.2,0.54,0
sales,low,141,3,3,0,0,0.9,0.97,0
sales,low,268,4,5,0,0,0.51,0.96,0
sales,low,176,2,3,0,1,0.63,0.77,0
sales,low,223,3,3,0,1,0.83,0.88,0
sales,low,218,2,4,0,1,0.67,0.72,0
sales,low,228,3,4,0,0,0.96,0.52,0
sales,low,204,3,3,0,0,0.69,0.75,0
sales,low,148,2,4,0,0,0.69,0.9,0
sales,low,221,2,3,0,0,0.64,0.94,0
sales,low,271,3,4,0,0,0.62,0.48,0
sales,low,191,3,3,0,0,0.55,0.75,0
sales,low,223,2,4,0,0,0.98,0.51,0
sales,low,250,2,5,0,1,0.83,0.78,0
sales,low,230,2,3,0,0,0.73,0.77,0
sales,low,226,2,3,0,0,0.58,0.86,0
sales,medium,182,3,4,0,0,0.52,0.67,0
sales,medium,195,3,3,0,0,0.91,0.7,0
accounting,medium,231,2,3,0,0,0.72,0.64,0
accounting,medium,224,3,3,0,0,0.7,0.74,0
accounting,medium,229,4,4,0,0,0.86,0.92,0
hr,medium,158,3,2,0,1,0.82,0.57,0
hr,medium,242,3,4,0,1,0.83,0.78,0
hr,medium,183,3,3,0,0,0.99,0.64,0
hr,medium,213,4,5,0,0,0.88,0.58,0
technical,medium,263,2,4,0,1,0.68,0.74,0
technical,medium,237,2,3,0,0,0.9,0.49,0
technical,medium,126,3,6,0,0,0.59,0.67,0
technical,high,168,2,6,0,0,0.76,0.71,0
technical,low,151,4,5,0,1,0.23,0.63,0
technical,medium,239,3,4,0,0,0.8,0.85,0
technical,medium,174,3,4,0,0,0.62,0.49,0
technical,medium,277,6,5,0,0,0.28,0.46,0
technical,medium,133,3,3,0,0,0.81,0.97,0
technical,low,150,3,4,0,0,0.64,0.91,0
technical,low,244,3,5,0,1,0.76,0.6,0
support,low,232,2,3,0,0,0.79,0.87,0
support,low,267,2,3,0,0,0.72,0.91,0
support,low,162,2,5,0,0,0.22,0.59,0
support,low,228,5,5,0,0,0.18,0.73,0
support,low,180,3,2,0,0,0.91,0.49,0
support,low,252,3,2,0,0,0.69,0.63,0
support,low,212,3,5,0,0,0.91,0.66,0
support,low,224,3,4,0,0,0.67,0.84,0
support,low,240,3,2,0,1,0.98,0.62,0
support,low,183,4,4,0,0,0.69,0.62,0
support,low,160,5,5,0,1,0.96,0.74,0
technical,low,225,3,4,0,0,0.69,0.68,0
technical,low,268,2,3,0,1,0.65,0.68,0
technical,low,221,3,3,0,0,0.7,0.75,0
management,low,173,2,3,0,0,0.48,0.94,0
IT,low,103,4,4,0,0,0.48,0.51,0
IT,low,196,3,4,0,1,0.16,0.89,0
IT,low,239,3,3,0,0,0.72,0.97,0
IT,low,171,2,3,0,0,0.91,0.71,0
IT,medium,243,3,3,0,0,0.74,0.54,0
product_mng,medium,153,2,2,0,0,0.56,0.56,0
product_mng,medium,142,3,6,0,0,0.56,0.41,0
product_mng,medium,168,2,5,0,0,0.88,0.55,0
product_mng,medium,180,4,5,0,0,0.86,0.9,0
IT,medium,186,3,4,0,0,0.66,0.84,0
RandD,medium,236,2,3,0,0,0.41,0.45,0
RandD,medium,267,3,5,0,0,0.68,0.83,0
RandD,medium,129,2,3,0,0,0.59,0.47,0
RandD,medium,181,3,3,0,0,0.52,0.78,0
RandD,medium,99,2,2,0,0,0.3,0.54,0
marketing,medium,170,3,5,0,1,0.44,0.67,0
sales,high,195,3,3,0,0,0.75,0.64,0
accounting,low,149,6,4,0,0,0.23,0.94,0
support,medium,132,2,6,0,0,0.34,0.46,0
technical,medium,164,3,3,0,0,0.52,0.59,0
management,medium,250,2,4,0,0,0.79,0.83,0
marketing,medium,204,2,3,0,0,0.5,0.77,0
marketing,low,210,3,3,0,0,0.89,0.65,0
marketing,low,98,3,6,0,0,0.84,0.52,0
sales,low,241,4,3,0,0,0.26,0.47,0
sales,low,203,4,5,0,0,0.57,0.96,0
sales,low,257,4,3,0,1,0.14,0.99,0
sales,low,201,2,5,0,0,0.94,0.62,0
sales,low,124,3,2,0,0,0.3,0.58,0
sales,low,175,3,6,0,0,0.29,0.43,0
sales,low,161,3,3,0,0,0.82,0.75,0
sales,low,183,4,4,0,1,0.62,0.75,0
sales,low,262,5,5,0,0,0.64,0.99,0
sales,low,184,4,4,0,0,0.17,0.52,0
sales,low,207,3,3,0,0,0.75,0.56,0
sales,low,185,3,4,0,0,0.49,0.73,0
sales,low,180,2,4,0,0,0.84,0.58,0
sales,low,224,2,4,0,1,0.48,0.96,0
sales,low,184,3,3,0,0,0.54,0.53,0
sales,low,252,3,5,0,1,0.76,0.99,0
sales,low,196,3,4,0,0,0.77,0.84,0
sales,low,203,2,4,0,0,0.95,0.97,0
sales,low,181,3,4,0,0,0.72,0.83,0
accounting,medium,148,3,4,0,0,0.74,0.67,0
accounting,medium,211,3,4,0,0,0.9,0.55,0
accounting,medium,246,3,3,0,0,0.67,0.55,0
hr,medium,258,3,4,0,0,0.97,0.55,0
hr,medium,231,4,3,0,0,0.55,0.59,0
hr,medium,184,5,2,0,0,0.32,0.95,0
hr,medium,146,2,3,0,1,0.4,0.42,0
technical,low,136,2,2,0,0,0.66,0.54,0
technical,low,266,2,4,0,0,0.7,0.77,0
technical,low,220,3,2,0,0,0.69,0.89,0
technical,low,248,2,2,0,0,0.72,0.57,0
technical,low,183,3,3,0,0,0.21,0.65,0
technical,low,169,3,3,0,0,0.91,0.9,0
technical,low,132,2,3,0,1,0.72,0.71,0
technical,low,197,3,3,0,0,0.96,0.72,0
technical,low,152,3,4,0,0,1.0,0.89,0
technical,low,126,6,3,0,0,0.63,0.51,0
technical,low,106,5,6,0,0,0.24,0.74,0
support,low,128,2,4,0,0,0.44,0.38,0
support,low,191,3,3,0,0,0.92,0.57,0
support,low,189,3,4,0,0,0.51,0.51,0
support,low,141,3,5,0,0,0.77,0.71,0
support,low,220,3,4,0,0,0.8,0.97,0
support,low,118,3,5,0,0,0.84,0.46,0
support,low,223,3,5,0,0,0.91,0.88,0
support,low,263,3,3,0,0,0.64,0.61,0
support,medium,209,4,5,0,1,0.15,0.59,0
support,medium,193,3,4,0,0,0.74,0.58,0
support,medium,211,3,4,0,0,0.94,0.78,0
technical,medium,192,3,3,0,0,0.57,0.58,0
technical,medium,156,3,5,0,0,0.92,0.63,0
technical,medium,278,2,5,0,1,0.76,0.54,0
management,medium,199,3,3,0,1,0.73,0.92,0
IT,medium,194,6,2,0,0,0.24,0.6,0
IT,medium,125,4,2,0,0,0.42,0.47,0
IT,medium,96,4,4,0,0,0.92,0.82,0
IT,medium,234,2,3,0,1,0.92,0.94,0
IT,medium,181,3,6,0,0,0.68,0.55,0
product_mng,medium,246,2,4,0,0,0.49,0.86,0
product_mng,medium,171,3,3,0,0,0.57,0.98,0
product_mng,medium,198,2,3,0,0,0.3,0.66,0
product_mng,medium,280,4,5,0,0,0.17,0.81,0
IT,medium,267,3,3,0,0,0.91,0.49,0
RandD,medium,251,2,3,0,0,0.83,0.91,0
RandD,medium,182,3,5,0,0,0.87,0.76,0
RandD,medium,157,3,4,0,0,0.71,0.8,0
RandD,medium,206,2,3,0,0,0.88,0.5,0
RandD,medium,237,3,3,0,1,0.63,0.94,0
marketing,medium,166,3,2,0,0,0.99,0.58,0
sales,medium,229,2,4,0,1,0.99,0.81,0
